Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
27604690,UHC_AVAILABILITY_SCORE,COUNTRY,MCO,YEAR,2019,,,,,,,,,34,34.02778,,,,2021-11-19T15:22:46Z,2015-2019,2015-01-01,2019-12-31
27604721,UHC_AVAILABILITY_SCORE,COUNTRY,MDA,YEAR,2019,,,,,,,,,65,64.58333,,,,2021-11-19T15:22:47Z,2015-2019,2015-01-01,2019-12-31
27604752,UHC_AVAILABILITY_SCORE,COUNTRY,MDG,YEAR,2019,,,,,,,,,69,69.44444,,,,2021-11-19T15:22:47Z,2015-2019,2015-01-01,2019-12-31
27604783,UHC_AVAILABILITY_SCORE,COUNTRY,MDV,YEAR,2019,,,,,,,,,69,68.75,,,,2021-11-19T15:22:48Z,2015-2019,2015-01-01,2019-12-31
27604814,UHC_AVAILABILITY_SCORE,COUNTRY,MEX,YEAR,2019,,,,,,,,,92,91.66667,,,,2021-11-19T15:22:48Z,2015-2019,2015-01-01,2019-12-31
27604845,UHC_AVAILABILITY_SCORE,COUNTRY,MHL,YEAR,2019,,,,,,,,,57,56.94444,,,,2021-11-19T15:22:49Z,2015-2019,2015-01-01,2019-12-31
27604876,UHC_AVAILABILITY_SCORE,COUNTRY,MKD,YEAR,2019,,,,,,,,,60,60.41667,,,,2021-11-19T15:22:49Z,2015-2019,2015-01-01,2019-12-31
27604907,UHC_AVAILABILITY_SCORE,COUNTRY,MLI,YEAR,2019,,,,,,,,,83,83.33333,,,,2021-11-19T15:22:50Z,2015-2019,2015-01-01,2019-12-31
27604938,UHC_AVAILABILITY_SCORE,COUNTRY,MLT,YEAR,2019,,,,,,,,,65,64.58333,,,,2021-11-19T15:22:50Z,2015-2019,2015-01-01,2019-12-31
27604969,UHC_AVAILABILITY_SCORE,COUNTRY,MMR,YEAR,2019,,,,,,,,,75,75,,,,2021-11-19T15:22:50Z,2015-2019,2015-01-01,2019-12-31
